Full,Intrested,
K02004,K02004,0
K09785,#N/A,K09785
K07322,#N/A,K07322
K09749,#N/A,K09749
K03215,#N/A,K03215
K00874,#N/A,K00874
K02535,#N/A,K02535
K00390,#N/A,K00390
K21936,#N/A,K21936
K06921,#N/A,K06921
K06901,#N/A,K06901
K00615,K00615,0
K21572,K21572,0
K07663,#N/A,K07663
K07277,#N/A,K07277
K10843,#N/A,K10843
K04072,#N/A,K04072
K20074,#N/A,K20074
K03546,K03546,0
K02536,#N/A,K02536
K16089,#N/A,K16089
K01960,#N/A,K01960
K01915,#N/A,K01915
K03755,#N/A,K03755
K12942,#N/A,K12942
K14623,#N/A,K14623
K00979,#N/A,K00979
K06223,#N/A,K06223
K07259,#N/A,K07259
K06176,#N/A,K06176
K03228,#N/A,K03228
K00033,#N/A,K00033
K02033,#N/A,K02033
K03070,K03070,0
K03546,K03546,0
K02390,#N/A,K02390
K02429,#N/A,K02429
K03657,K03657,0
K02470,K02470,0
K06173,#N/A,K06173
K16785,#N/A,K16785
K01952,K01952,0
K15772,#N/A,K15772
K05349,K05349,0
K02027,K02027,0
K00651,#N/A,K00651
K16087,#N/A,K16087
K20035,#N/A,K20035
K07665,#N/A,K07665
K07486,K07486,0
K00705,K00705,0
K00341,#N/A,K00341
K01953,K01953,0
K19339,#N/A,K19339
K00266,K00266,0
K02314,K02314,0
K00529,#N/A,K00529
K07485,K07485,0
K10227,#N/A,K10227
K04043,K04043,0
K03046,K03046,0
K00041,#N/A,K00041
K07456,K07456,0
K00873,K00873,0
K00876,#N/A,K00876
K02337,K02337,0
K00263,#N/A,K00263
K03501,#N/A,K03501
K03529,K03529,0
K11747,#N/A,K11747
K06381,#N/A,K06381
K09124,#N/A,K09124
K02363,K02363,0
K03332,#N/A,K03332
K04066,#N/A,K04066
K01156,#N/A,K01156
K02470,K02470,0
K04773,K04773,0
K00615,K00615,0
K23518,K23518,0
K02954,#N/A,K02954
K00927,K00927,0
K07133,K07133,0
K00013,#N/A,K00013
K02518,#N/A,K02518
K07098,K07098,0
K03763,#N/A,K03763
K10939,#N/A,K10939
K03086,K03086,0
K02492,#N/A,K02492
K01284,#N/A,K01284
K23775,#N/A,K23775
K06187,K06187,0
K01814,#N/A,K01814
K03809,K03809,0
K00215,#N/A,K00215
K21397,#N/A,K21397
K03168,#N/A,K03168
K20276,K20276,0
K03723,K03723,0
K07126,K07126,0
K07012,K07012,0
K00971,K00971,0
K03100,#N/A,K03100
K07588,#N/A,K07588
K01604,#N/A,K01604
K09809,#N/A,K09809
K21470,#N/A,K21470
K19231,#N/A,K19231
K03307,#N/A,K03307
K11066,#N/A,K11066
K13292,#N/A,K13292
K21573,K21573,0
K19081,#N/A,K19081
K18887,#N/A,K18887
K01580,#N/A,K01580
K00390,#N/A,K00390
K06217,#N/A,K06217
K11751,#N/A,K11751
K09903,#N/A,K09903
K01338,K01338,0
K21573,K21573,0
K25027,#N/A,K25027
K01433,#N/A,K01433
K02575,#N/A,K02575
K03572,K03572,0
K09607,#N/A,K09607
K01338,K01338,0
K11931,#N/A,K11931
K07085,#N/A,K07085
K02535,#N/A,K02535
K20487,#N/A,K20487
K03665,#N/A,K03665
K21023,#N/A,K21023
K01355,#N/A,K01355
K01190,#N/A,K01190
K03625,#N/A,K03625
K25232,#N/A,K25232
K13926,#N/A,K13926
K15585,#N/A,K15585
K25109,#N/A,K25109
K08321,#N/A,K08321
K01425,#N/A,K01425
K07085,#N/A,K07085
K01972,#N/A,K01972
K07496,K07496,0
K03310,#N/A,K03310
K03580,K03580,0
K26284,#N/A,K26284
K05515,#N/A,K05515
K19231,#N/A,K19231
K00528,#N/A,K00528
K01892,#N/A,K01892
K10108,#N/A,K10108
K23372,#N/A,K23372
K01200,#N/A,K01200
K06919,K06919,0
K05349,K05349,0
K15921,#N/A,K15921
K02055,#N/A,K02055
K02054,#N/A,K02054
K02053,#N/A,K02053
K01485,#N/A,K01485
K01470,#N/A,K01470
K03070,K03070,0
K13795,#N/A,K13795
K01190,#N/A,K01190
K01811,#N/A,K01811
K03832,#N/A,K03832
K08679,#N/A,K08679
K20750,#N/A,K20750
K07487,#N/A,K07487
K02411,#N/A,K02411
K01866,#N/A,K01866
K01872,K01872,0
K00790,#N/A,K00790
K02338,#N/A,K02338
K21525,#N/A,K21525
K02316,K02316,0
K01890,K01890,0
K02952,#N/A,K02952
K00763,#N/A,K00763
K01214,#N/A,K01214
K03286,K03286,0
K07787,K07787,0
K24163,#N/A,K24163
K07636,#N/A,K07636
K07149,#N/A,K07149
K06949,K06949,0
K00764,#N/A,K00764
K06950,#N/A,K06950
K23265,#N/A,K23265
K03771,K03771,0
K13788,#N/A,K13788
K00627,#N/A,K00627
K08989,#N/A,K08989
K07056,#N/A,K07056
K10440,#N/A,K10440
K01912,#N/A,K01912
K08218,#N/A,K08218
K01070,#N/A,K01070
K01048,#N/A,K01048
K07029,#N/A,K07029
K00053,#N/A,K00053
K16921,#N/A,K16921
K16165,K16165,0
K03977,K03977,0
K01710,K01710,0
K28369,#N/A,K28369
K00525,#N/A,K00525
K06013,#N/A,K06013
K04763,#N/A,K04763
K19693,#N/A,K19693
K00053,#N/A,K00053
K01921,#N/A,K01921
K26722,#N/A,K26722
K02823,K02823,0
K03646,#N/A,K03646
K07126,K07126,0
K02048,#N/A,K02048
K02336,#N/A,K02336
K00763,#N/A,K00763
K01626,#N/A,K01626
K10805,#N/A,K10805
K16092,#N/A,K16092
K00794,#N/A,K00794
K00848,#N/A,K00848
K11085,#N/A,K11085
K19294,#N/A,K19294
K03300,#N/A,K03300
K25026,#N/A,K25026
K15580,K15580,0
K00627,#N/A,K00627
K03546,K03546,0
K03308,K03308,0
K03529,K03529,0
K01002,#N/A,K01002
K01153,K01153,0
K06041,#N/A,K06041
K03572,K03572,0
K15125,K15125,0
K05540,K05540,0
K06877,K06877,0
K11921,#N/A,K11921
K03292,#N/A,K03292
K20276,K20276,0
K14645,#N/A,K14645
K02280,#N/A,K02280
K07456,K07456,0
K01775,#N/A,K01775
K00700,K00700,0
K05365,#N/A,K05365
K22510,#N/A,K22510
K00600,K00600,0
K01060,K01060,0
K02014,K02014,0
K03610,#N/A,K03610
K00343,#N/A,K00343
K00790,#N/A,K00790
K02836,K02836,0
K21573,K21573,0
K09698,#N/A,K09698
K03685,#N/A,K03685
K03561,#N/A,K03561
K10778,#N/A,K10778
K02838,#N/A,K02838
K01992,#N/A,K01992
K03671,#N/A,K03671
K05802,K05802,0
K01937,#N/A,K01937
K06215,#N/A,K06215
K00375,#N/A,K00375
K03776,K03776,0
K11526,#N/A,K11526
K21511,#N/A,K21511
K03522,#N/A,K03522
K03529,K03529,0
K11753,#N/A,K11753
K11895,#N/A,K11895
K00341,#N/A,K00341
K21531,#N/A,K21531
K00381,K00381,0
K01187,#N/A,K01187
K03733,#N/A,K03733
K13730,K13730,0
K02687,K02687,0
K00558,K00558,0
K07126,K07126,0
K16089,#N/A,K16089
K02337,K02337,0
K11754,#N/A,K11754
K07304,#N/A,K07304
K19355,#N/A,K19355
K08178,#N/A,K08178
K07484,K07484,0
K01740,K01740,0
K06518,#N/A,K06518
K02396,#N/A,K02396
K01286,#N/A,K01286
K22708,#N/A,K22708
K01955,K01955,0
K00962,#N/A,K00962
K16842,#N/A,K16842
K07027,#N/A,K07027
K07177,#N/A,K07177
K06076,#N/A,K06076
K01401,#N/A,K01401
K03531,K03531,0
K01845,#N/A,K01845
K07497,K07497,0
K00239,K00239,0
K18650,#N/A,K18650
K17992,#N/A,K17992
K06946,#N/A,K06946
K01776,#N/A,K01776
K06142,#N/A,K06142
K06207,#N/A,K06207
K06867,K06867,0
K01992,#N/A,K01992
K01992,#N/A,K01992
K24131,#N/A,K24131
K06400,#N/A,K06400
K01874,#N/A,K01874
K03303,#N/A,K03303
K01621,#N/A,K01621
K02406,#N/A,K02406
K01487,#N/A,K01487
K07456,K07456,0
K07487,#N/A,K07487
K02551,#N/A,K02551
K07481,#N/A,K07481
K03112,#N/A,K03112
K16087,#N/A,K16087
K00383,#N/A,K00383
K06934,#N/A,K06934
K02529,K02529,0
K00820,#N/A,K00820
K02519,K02519,0
K00765,#N/A,K00765
K02837,#N/A,K02837
K09882,#N/A,K09882
K04751,#N/A,K04751
K19789,#N/A,K19789
K21572,K21572,0
K03117,#N/A,K03117
K12573,K12573,0
K06894,#N/A,K06894
K01715,#N/A,K01715
K07789,#N/A,K07789
K09458,#N/A,K09458
K13566,#N/A,K13566
K11069,#N/A,K11069
K01809,K01809,0
K16137,#N/A,K16137
K03702,K03702,0
K06212,#N/A,K06212
K03784,#N/A,K03784
K03524,#N/A,K03524
K13684,K13684,0
K02519,K02519,0
K15830,#N/A,K15830
K21573,K21573,0
K00919,#N/A,K00919
K07487,#N/A,K07487
K02014,K02014,0
K03442,#N/A,K03442
K04765,K04765,0
K13290,#N/A,K13290
K16899,K16899,0
K01924,#N/A,K01924
K19092,#N/A,K19092
K01153,K01153,0
K05592,K05592,0
K03640,#N/A,K03640
K03641,K03641,0
K13735,K13735,0
K03587,K03587,0
K00275,#N/A,K00275
K00116,K00116,0
K02621,K02621,0
K03169,K03169,0
K00767,K00767,0
K07003,#N/A,K07003
K09699,#N/A,K09699
K02004,K02004,0
K10543,#N/A,K10543
K15726,#N/A,K15726
K18138,K18138,0
K15665,#N/A,K15665
K02055,#N/A,K02055
K07133,K07133,0
K00674,#N/A,K00674
K11105,#N/A,K11105
K02034,#N/A,K02034
K02108,#N/A,K02108
K12264,#N/A,K12264
K01950,K01950,0
K00764,#N/A,K00764
K15738,#N/A,K15738
K12373,K12373,0
K02529,K02529,0
K00243,#N/A,K00243
K02232,#N/A,K02232
K02477,#N/A,K02477
K03553,#N/A,K03553
K14698,#N/A,K14698
K01737,#N/A,K01737
K01752,#N/A,K01752
K03737,K03737,0
K00384,#N/A,K00384
K03089,#N/A,K03089
K07337,#N/A,K07337
K01915,#N/A,K01915
K00929,#N/A,K00929
K03735,#N/A,K03735
K03629,#N/A,K03629
K18800,#N/A,K18800
K04083,#N/A,K04083
K01364,#N/A,K01364
K01364,#N/A,K01364
K02535,#N/A,K02535
K03427,K03427,0
K11928,#N/A,K11928
K19304,K19304,0
K01006,#N/A,K01006
K03113,#N/A,K03113
K06889,#N/A,K06889
K07263,#N/A,K07263
K07496,K07496,0
K04759,#N/A,K04759
K20470,#N/A,K20470
K07404,#N/A,K07404
K08302,#N/A,K08302
K06518,#N/A,K06518
K01455,#N/A,K01455
K27441,#N/A,K27441
K00554,#N/A,K00554
K12524,#N/A,K12524
K00549,#N/A,K00549
K00548,#N/A,K00548
K00016,#N/A,K00016
K03654,#N/A,K03654
K18888,#N/A,K18888
K21470,#N/A,K21470
K09822,#N/A,K09822
K05875,#N/A,K05875
K01265,#N/A,K01265
K03655,K03655,0
K12340,#N/A,K12340
K21071,#N/A,K21071
K19668,#N/A,K19668
K03773,#N/A,K03773
K03495,#N/A,K03495
K01966,#N/A,K01966
K04072,#N/A,K04072
K09900,#N/A,K09900
K03546,K03546,0
K00873,K00873,0
K18707,#N/A,K18707
K03529,K03529,0
K02909,#N/A,K02909
K01912,#N/A,K01912
K09136,#N/A,K09136
K06894,#N/A,K06894
K01972,#N/A,K01972
K02500,#N/A,K02500
K07482,K07482,0
K04077,#N/A,K04077
K15532,#N/A,K15532
K03279,#N/A,K03279
K03581,K03581,0
K04095,#N/A,K04095
K09458,#N/A,K09458
K03575,#N/A,K03575
K03580,K03580,0
K02952,#N/A,K02952
K07788,#N/A,K07788
K22549,#N/A,K22549
K02012,#N/A,K02012
K01872,K01872,0
K07497,K07497,0
K26937,#N/A,K26937
K11073,#N/A,K11073
K01000,#N/A,K01000
K02386,#N/A,K02386
K19304,K19304,0
K02004,K02004,0
K02926,#N/A,K02926
K07126,K07126,0
K13195,#N/A,K13195
K01887,#N/A,K01887
K00806,#N/A,K00806
K01911,#N/A,K01911
K02549,K02549,0
K25155,#N/A,K25155
K03070,K03070,0
K11749,#N/A,K11749
K03797,#N/A,K03797
K07263,#N/A,K07263
K16139,#N/A,K16139
K03286,K03286,0
K01176,#N/A,K01176
K14194,#N/A,K14194
K03406,K03406,0
K11073,#N/A,K11073
K04084,#N/A,K04084
K00655,#N/A,K00655
K07029,#N/A,K07029
K08178,#N/A,K08178
K03657,K03657,0
K12372,#N/A,K12372
K12132,K12132,0
K04771,#N/A,K04771
K22719,K22719,0
K03553,#N/A,K03553
K07218,#N/A,K07218
K00179,#N/A,K00179
K03498,#N/A,K03498
K03498,#N/A,K03498
K25156,#N/A,K25156
K03475,#N/A,K03475
K17734,#N/A,K17734
K02968,#N/A,K02968
K03820,#N/A,K03820
K07497,K07497,0
K01886,#N/A,K01886
K07651,#N/A,K07651
K02316,K02316,0
K02342,#N/A,K02342
K08138,K08138,0
K00135,#N/A,K00135
K01895,K01895,0
K07115,#N/A,K07115
K19709,#N/A,K19709
K02063,#N/A,K02063
K02445,#N/A,K02445
K18682,#N/A,K18682
K01874,#N/A,K01874
K21573,K21573,0
K00392,#N/A,K00392
K10015,#N/A,K10015
K01845,#N/A,K01845
K01270,#N/A,K01270
K03585,#N/A,K03585
K03797,#N/A,K03797
K02314,K02314,0
K12340,#N/A,K12340
K01784,#N/A,K01784
K01139,K01139,0
K01897,K01897,0
K15255,#N/A,K15255
K03168,#N/A,K03168
K07497,K07497,0
K07082,#N/A,K07082
K05807,#N/A,K05807
K07678,#N/A,K07678
K00208,#N/A,K00208
K02470,K02470,0
K07648,#N/A,K07648
K00117,#N/A,K00117
K01190,#N/A,K01190
K11900,#N/A,K11900
K10117,#N/A,K10117
K03592,#N/A,K03592
K00974,#N/A,K00974
K01999,#N/A,K01999
K01924,#N/A,K01924
K03585,#N/A,K03585
K10671,#N/A,K10671
K03043,K03043,0
K00939,#N/A,K00939
K02233,#N/A,K02233
K00820,#N/A,K00820
K02470,K02470,0
K11736,#N/A,K11736
K01687,#N/A,K01687
K12573,K12573,0
K13688,K13688,0
K13688,K13688,0
K03723,K03723,0
K04072,#N/A,K04072
K13735,K13735,0
K00496,#N/A,K00496
K07058,#N/A,K07058
K21449,#N/A,K21449
K00962,#N/A,K00962
K07657,#N/A,K07657
K01262,K01262,0
K01945,#N/A,K01945
K11754,#N/A,K11754
K01915,#N/A,K01915
K01081,K01081,0
K02469,#N/A,K02469
K06867,K06867,0
K08676,#N/A,K08676
K01425,#N/A,K01425
K21573,K21573,0
K01665,#N/A,K01665
K01338,K01338,0
K14194,#N/A,K14194
K01752,#N/A,K01752
K21573,K21573,0
K02014,K02014,0
K01190,#N/A,K01190
K03641,K03641,0
K01879,#N/A,K01879
K02414,#N/A,K02414
K04043,K04043,0
K03687,#N/A,K03687
K03687,#N/A,K03687
K00858,#N/A,K00858
K03631,K03631,0
K06186,#N/A,K06186
K06207,#N/A,K06207
K08138,K08138,0
K02004,K02004,0
K11922,#N/A,K11922
K07259,#N/A,K07259
K06949,K06949,0
K03310,#N/A,K03310
K03499,#N/A,K03499
K02783,#N/A,K02783
K19237,#N/A,K19237
K07482,K07482,0
K02567,#N/A,K02567
K07816,#N/A,K07816
K03427,K03427,0
K07484,K07484,0
K00117,#N/A,K00117
K22477,#N/A,K22477
K06978,#N/A,K06978
K07133,K07133,0
K06909,#N/A,K06909
K04763,#N/A,K04763
K19693,#N/A,K19693
K02040,#N/A,K02040
K09811,#N/A,K09811
K02250,#N/A,K02250
K01919,#N/A,K01919
K02364,#N/A,K02364
K07793,#N/A,K07793
K04763,#N/A,K04763
K21573,K21573,0
K20276,K20276,0
K03592,#N/A,K03592
K00847,K00847,0
K09703,#N/A,K09703
K07711,#N/A,K07711
K00529,#N/A,K00529
K07459,#N/A,K07459
K13926,#N/A,K13926
K02322,#N/A,K02322
K11073,#N/A,K11073
K01449,#N/A,K01449
K00265,K00265,0
K04759,#N/A,K04759
K07079,#N/A,K07079
K00763,#N/A,K00763
K07484,K07484,0
K03771,K03771,0
K02337,K02337,0
K16092,#N/A,K16092
K03086,K03086,0
K02453,#N/A,K02453
K04083,#N/A,K04083
K04762,#N/A,K04762
K02446,#N/A,K02446
K23107,#N/A,K23107
K01265,#N/A,K01265
K01687,#N/A,K01687
K02316,K02316,0
K02053,#N/A,K02053
K00209,#N/A,K00209
K07259,#N/A,K07259
K04759,#N/A,K04759
K10206,#N/A,K10206
K07496,K07496,0
K04763,#N/A,K04763
K10112,K10112,0
K15396,#N/A,K15396
K01421,K01421,0
K10906,#N/A,K10906
K21237,#N/A,K21237
K01818,#N/A,K01818
K00853,#N/A,K00853
K00821,#N/A,K00821
K02705,#N/A,K02705
K07497,K07497,0
K03763,#N/A,K03763
K00847,K00847,0
K10215,#N/A,K10215
K03655,K03655,0
K03708,#N/A,K03708
K02363,K02363,0
K05989,#N/A,K05989
K10726,#N/A,K10726
K07126,K07126,0
K07230,#N/A,K07230
K00763,#N/A,K00763
K17686,K17686,0
K01847,K01847,0
K01874,#N/A,K01874
K01153,K01153,0
K02716,#N/A,K02716
K02397,#N/A,K02397
K13306,#N/A,K13306
K23993,#N/A,K23993
K03799,K03799,0
K03427,K03427,0
K07497,K07497,0
K03686,K03686,0
K01262,K01262,0
K04759,#N/A,K04759
K18140,#N/A,K18140
K26745,#N/A,K26745
K04485,K04485,0
K02791,#N/A,K02791
K04763,#N/A,K04763
K03733,#N/A,K03733
K18850,#N/A,K18850
K03655,K03655,0
K01619,#N/A,K01619
K21573,K21573,0
K00927,K00927,0
K02470,K02470,0
K02519,K02519,0
K12308,#N/A,K12308
K00820,#N/A,K00820
K06901,#N/A,K06901
K20276,K20276,0
K07126,K07126,0
K02528,#N/A,K02528
K01387,#N/A,K01387
K03168,#N/A,K03168
K07497,K07497,0
K01191,#N/A,K01191
K05802,K05802,0
K00854,#N/A,K00854
K08974,#N/A,K08974
K03723,K03723,0
K03046,K03046,0
K20276,K20276,0
K00817,#N/A,K00817
K00992,#N/A,K00992
K03529,K03529,0
K00690,#N/A,K00690
K14051,#N/A,K14051
K02355,K02355,0
K07315,K07315,0
K08301,#N/A,K08301
K00547,#N/A,K00547
K01198,#N/A,K01198
K01869,K01869,0
K01082,#N/A,K01082
K18454,#N/A,K18454
K02048,#N/A,K02048
K00615,K00615,0
K10679,#N/A,K10679
K21573,K21573,0
K07263,#N/A,K07263
K07486,K07486,0
K03701,K03701,0
K11690,#N/A,K11690
K07485,K07485,0
K07718,#N/A,K07718
K21239,#N/A,K21239
K00700,K00700,0
K07250,#N/A,K07250
K08659,#N/A,K08659
K00602,#N/A,K00602
K01893,K01893,0
K00634,#N/A,K00634
K01952,K01952,0
K19231,#N/A,K19231
K00627,#N/A,K00627
K11206,#N/A,K11206
K10742,K10742,0
K09800,K09800,0
K21572,K21572,0
K01474,#N/A,K01474
K00549,#N/A,K00549
K03832,#N/A,K03832
K01950,K01950,0
K13954,#N/A,K13954
K00806,#N/A,K00806
K03116,#N/A,K03116
K01712,#N/A,K01712
K02874,#N/A,K02874
K04066,#N/A,K04066
K03406,K03406,0
K03601,#N/A,K03601
K03925,#N/A,K03925
K02040,#N/A,K02040
K02886,#N/A,K02886
K21306,#N/A,K21306
K02931,K02931,0
K06978,#N/A,K06978
K13821,#N/A,K13821
K02564,K02564,0
K00147,K00147,0
K01002,#N/A,K01002
K06192,#N/A,K06192
K06990,#N/A,K06990
K11892,K11892,0
K00895,#N/A,K00895
K01692,#N/A,K01692
K02484,K02484,0
K02347,#N/A,K02347
K02342,#N/A,K02342
K01364,#N/A,K01364
K07716,#N/A,K07716
K06901,#N/A,K06901
K00548,#N/A,K00548
K00164,#N/A,K00164
K04043,K04043,0
K03658,#N/A,K03658
K03582,#N/A,K03582
K03305,K03305,0
K00865,#N/A,K00865
K02573,#N/A,K02573
K14743,#N/A,K14743
K03424,#N/A,K03424
K02034,#N/A,K02034
K01886,#N/A,K01886
K00052,#N/A,K00052
K07126,K07126,0
K02653,#N/A,K02653
K16092,#N/A,K16092
K02033,#N/A,K02033
K18142,#N/A,K18142
K25182,#N/A,K25182
K03106,#N/A,K03106
K04763,#N/A,K04763
K01752,#N/A,K01752
K03758,K03758,0
K01255,#N/A,K01255
K02469,#N/A,K02469
K07317,K07317,0
K12373,K12373,0
K07497,K07497,0
K13979,#N/A,K13979
K03555,K03555,0
K01995,#N/A,K01995
K01873,#N/A,K01873
K01179,K01179,0
K15921,#N/A,K15921
K21573,K21573,0
K07736,#N/A,K07736
K01787,#N/A,K01787
K00957,#N/A,K00957
K00766,#N/A,K00766
K03466,K03466,0
K08984,#N/A,K08984
K07012,K07012,0
K15583,#N/A,K15583
K01256,K01256,0
K01870,K01870,0
K09797,#N/A,K09797
K03932,#N/A,K03932
K01897,K01897,0
K01295,#N/A,K01295
K03319,#N/A,K03319
K00681,#N/A,K00681
K07795,#N/A,K07795
K01176,#N/A,K01176
K03431,#N/A,K03431
K07497,K07497,0
K21449,#N/A,K21449
K03979,#N/A,K03979
K21573,K21573,0
K00012,K00012,0
K12132,K12132,0
K08351,#N/A,K08351
K01887,#N/A,K01887
K01734,#N/A,K01734
K07085,#N/A,K07085
K01364,#N/A,K01364
K11688,K11688,0
K15521,#N/A,K15521
K07484,K07484,0
K00991,#N/A,K00991
K01006,#N/A,K01006
K07012,K07012,0
K13038,#N/A,K13038
K01659,#N/A,K01659
K01736,K01736,0
K00370,#N/A,K00370
K00372,#N/A,K00372
K01153,K01153,0
K00425,#N/A,K00425
K00847,K00847,0
K01581,#N/A,K01581
K07279,#N/A,K07279
K15923,K15923,0
K02988,K02988,0
K02302,#N/A,K02302
K19237,#N/A,K19237
K06894,#N/A,K06894
K00390,#N/A,K00390
K06870,#N/A,K06870
K09760,#N/A,K09760
K18224,#N/A,K18224
K03646,#N/A,K03646
K19557,#N/A,K19557
K02238,K02238,0
K06894,#N/A,K06894
K02035,#N/A,K02035
K00615,K00615,0
K25154,#N/A,K25154
K01255,#N/A,K01255
K01364,#N/A,K01364
K00554,#N/A,K00554
K10909,#N/A,K10909
K01278,#N/A,K01278
K00763,#N/A,K00763
K03832,#N/A,K03832
K01256,K01256,0
K01581,#N/A,K01581
K03592,#N/A,K03592
K14162,#N/A,K14162
K07133,K07133,0
K20534,#N/A,K20534
K19689,#N/A,K19689
K06901,#N/A,K06901
K03695,K03695,0
K06925,#N/A,K06925
K03590,#N/A,K03590
K00240,#N/A,K00240
K00691,#N/A,K00691
K26921,#N/A,K26921
K00077,#N/A,K00077
K15461,#N/A,K15461
K19230,#N/A,K19230
K02314,K02314,0
K01053,#N/A,K01053
K01960,#N/A,K01960
K04033,#N/A,K04033
K01448,K01448,0
K16435,#N/A,K16435
K13684,K13684,0
K07351,#N/A,K07351
K12282,#N/A,K12282
K09955,#N/A,K09955
K03798,#N/A,K03798
K06131,#N/A,K06131
K03723,K03723,0
K00384,#N/A,K00384
K00600,K00600,0
K01945,#N/A,K01945
K07393,#N/A,K07393
K11752,#N/A,K11752
K21573,K21573,0
K07165,#N/A,K07165
K17321,#N/A,K17321
K10544,#N/A,K10544
K03555,K03555,0
K01886,#N/A,K01886
K02034,#N/A,K02034
K07345,#N/A,K07345
K02004,K02004,0
K08301,#N/A,K08301
K01881,K01881,0
K04567,#N/A,K04567
K03723,K03723,0
K03581,K03581,0
K23188,#N/A,K23188
K00053,#N/A,K00053
K01897,K01897,0
K07486,K07486,0
K03453,#N/A,K03453
K01815,#N/A,K01815
K03687,#N/A,K03687
K03787,#N/A,K03787
K06192,#N/A,K06192
K03797,#N/A,K03797
K10773,#N/A,K10773
K03076,#N/A,K03076
K06132,#N/A,K06132
K18197,K18197,0
K07263,#N/A,K07263
K18889,#N/A,K18889
K06442,#N/A,K06442
K03733,#N/A,K03733
K02400,#N/A,K02400
K03338,#N/A,K03338
K03556,#N/A,K03556
K03551,#N/A,K03551
K01187,#N/A,K01187
K16089,#N/A,K16089
K07090,#N/A,K07090
K07126,K07126,0
K06281,#N/A,K06281
K03529,K03529,0
K01744,#N/A,K01744
K00675,#N/A,K00675
K01911,#N/A,K01911
K06962,#N/A,K06962
K01990,#N/A,K01990
K01926,#N/A,K01926
K03588,#N/A,K03588
K21698,#N/A,K21698
K01153,K01153,0
K05810,#N/A,K05810
K23989,#N/A,K23989
K06168,#N/A,K06168
K06178,#N/A,K06178
K07678,#N/A,K07678
K03583,#N/A,K03583
K07487,#N/A,K07487
K19810,#N/A,K19810
K03763,#N/A,K03763
K00262,#N/A,K00262
K01222,K01222,0
K05349,K05349,0
K00432,#N/A,K00432
K03703,K03703,0
K01878,#N/A,K01878
K05366,K05366,0
K18905,#N/A,K18905
K01740,K01740,0
K01817,#N/A,K01817
K00789,K00789,0
K03977,K03977,0
K03070,K03070,0
K24082,#N/A,K24082
K02357,#N/A,K02357
K01198,#N/A,K01198
K03702,K03702,0
K07648,#N/A,K07648
K07636,#N/A,K07636
K01595,#N/A,K01595
K03733,#N/A,K03733
K07497,K07497,0
K07483,#N/A,K07483
K03632,K03632,0
K01176,#N/A,K01176
K00558,K00558,0
K02274,#N/A,K02274
K00957,#N/A,K00957
K04042,#N/A,K04042
K02429,#N/A,K02429
K02488,#N/A,K02488
K02470,K02470,0
K00036,K00036,0
K07001,#N/A,K07001
K01156,#N/A,K01156
K02065,#N/A,K02065
K02316,K02316,0
K08484,#N/A,K08484
K01023,#N/A,K01023
K09861,#N/A,K09861
K05349,K05349,0
K00632,#N/A,K00632
K01610,K01610,0
K13292,#N/A,K13292
K00390,#N/A,K00390
K01733,#N/A,K01733
K03628,#N/A,K03628
K03281,#N/A,K03281
K00554,#N/A,K00554
K02011,#N/A,K02011
K03825,#N/A,K03825
K02283,#N/A,K02283
K01679,K01679,0
K02456,#N/A,K02456
K05527,#N/A,K05527
K12573,K12573,0
K21573,K21573,0
K06997,#N/A,K06997
K19005,#N/A,K19005
K15634,#N/A,K15634
K01873,#N/A,K01873
K00012,K00012,0
K01745,#N/A,K01745
K02283,#N/A,K02283
K00876,#N/A,K00876
K02406,#N/A,K02406
K00275,#N/A,K00275
K01093,#N/A,K01093
K01817,#N/A,K01817
K25767,#N/A,K25767
K11732,#N/A,K11732
K03153,#N/A,K03153
K03545,K03545,0
K05349,K05349,0
K07012,K07012,0
K02878,#N/A,K02878
K21636,K21636,0
K06926,#N/A,K06926
K03585,#N/A,K03585
K18138,K18138,0
K06400,#N/A,K06400
K15125,K15125,0
K00560,#N/A,K00560
K08484,#N/A,K08484
K08311,#N/A,K08311
K03573,#N/A,K03573
K02884,#N/A,K02884
K01887,#N/A,K01887
K12950,#N/A,K12950
K09800,K09800,0
K03631,K03631,0
K11751,#N/A,K11751
K07004,#N/A,K07004
K06959,#N/A,K06959
K00655,#N/A,K00655
K01187,#N/A,K01187
K00252,#N/A,K00252
K02520,K02520,0
K03623,#N/A,K03623
K01895,K01895,0
K02563,#N/A,K02563
K00688,K00688,0
K01686,#N/A,K01686
K00128,#N/A,K00128
K01262,K01262,0
K03546,K03546,0
K00121,#N/A,K00121
K19229,#N/A,K19229
K00390,#N/A,K00390
K26693,#N/A,K26693
K04763,#N/A,K04763
K02337,K02337,0
K15553,#N/A,K15553
K03732,#N/A,K03732
K11004,K11004,0
K03639,#N/A,K03639
K06871,#N/A,K06871
K02337,K02337,0
K06919,K06919,0
K09141,#N/A,K09141
K12516,#N/A,K12516
K00147,K00147,0
K03320,K03320,0
K14597,#N/A,K14597
K03592,#N/A,K03592
K26645,#N/A,K26645
K01187,#N/A,K01187
K21573,K21573,0
K21572,K21572,0
K07320,#N/A,K07320
K02004,K02004,0
K03701,K03701,0
K09698,#N/A,K09698
K05837,#N/A,K05837
K01684,#N/A,K01684
K21397,#N/A,K21397
K03286,K03286,0
K07091,K07091,0
K06178,#N/A,K06178
K03072,#N/A,K03072
K06207,#N/A,K06207
K03070,K03070,0
